"","Timestamp","altitude","heading","lat","long","radar_id","squawk","File","flight","drone","date","distance","seconds","speed","n","duration"
"504",1457603441,5850,340,47.151,8.1565,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:50:41,1.84185196598408,95,69.7964955530811,39,2577
"505",1457603451,5825,322,47.1513,8.1527,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:50:51,0.290119668253585,10,104.443080571291,39,2577
"506",1457603471,5800,289,47.1469,8.14291,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:51:11,0.889162780009899,20,160.049300401782,39,2577
"507",1457603532,5900,170,47.1357,8.14231,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:52:12,1.24598794588508,61,73.5337148391193,39,2577
"508",1457603578,5775,328,47.1531,8.1546,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:52:58,2.14733783050911,46,168.05252586593,39,2577
"509",1457603598,5775,294,47.1506,8.14502,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:53:18,0.777895095294868,20,140.021117153076,39,2577
"510",1457603618,5575,238,47.1423,8.1415,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:53:38,0.960598134580378,20,172.907664224468,39,2577
"511",1457603658,5625,104,47.1348,8.15918,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:54:18,1.57924599461381,40,142.132139515242,39,2577
"512",1457603683,6350,68,47.1438,8.16679,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:54:43,1.15515912883556,25,166.34291455232,39,2577
"513",1457603704,6700,8,47.1491,8.16122,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:55:04,0.725030550810866,21,124.290951567577,39,2577
"514",1457603724,7375,321,47.1522,8.14629,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:55:24,1.18360543613743,20,213.048978504738,39,2577
"515",1457603749,8250,253,47.1434,8.13998,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:55:49,1.08912350435058,25,156.833784626483,39,2577
"516",1457603799,6375,82,47.1385,8.14259,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:56:39,0.579617107907877,50,41.7324317693671,39,2577
"517",1457603845,12250,357,47.1499,8.15932,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:57:25,1.79348903251132,46,140.360011240016,39,2577
"518",1457603865,12425,300,47.1495,8.14383,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:57:45,1.17565199015857,20,211.617358228543,39,2577
"519",1457603890,14525,239,47.1385,8.14291,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:58:10,1.22491144429294,25,176.387247978183,39,2577
"520",1457603935,13475,178,47.1495,8.14382,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:58:55,1.22486846634849,45,97.9894773078793,39,2577
"521",1457603972,0,25,47.1516,8.16298,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:59:32,1.47176721081106,37,143.198971862698,39,2577
"522",1457603981,0,13,47.1526,8.16038,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:59:41,0.226364842413792,9,90.5459369655168,39,2577
"523",1457603991,0,328,47.1485,8.15608,14444,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:59:51,0.560466703683848,10,201.768013326185,39,2577
"524",1457603998,0,300,47.1472,8.15488,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 10:59:58,0.170797517697516,7,87.8387233872938,39,2577
"525",1457604060,0,176,47.144,8.14609,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:01:00,0.755691413591285,62,43.8788562730424,39,2577
"526",1457604139,5850,285,47.1466,8.13911,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:02:19,0.603197201617075,79,27.4874674154616,39,2577
"527",1457604196,5800,212,47.1432,8.13963,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:03:16,0.380046362985686,57,24.0029281885697,39,2577
"528",1457604297,6100,29,47.1422,8.15137,7742,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:04:57,0.897428467511162,101,31.9875493370315,39,2577
"529",1457604321,5800,147,47.1332,8.15502,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:05:21,1.03817659376308,24,155.726489064461,39,2577
"530",1457604347,5800,115,47.1322,8.16967,18984,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:05:47,1.11700289649361,26,154.6619395145,39,2577
"531",1457604372,5800,109,47.1328,8.16099,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:06:12,0.661900745319854,25,95.3137073260589,39,2577
"532",1457604392,6100,29,47.1401,8.14868,7742,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:06:32,1.23723344581915,20,222.702020247447,39,2577
"533",1457604417,5800,90,47.1328,8.16099,18301,9316,"input/flightradar/flights/20160310_151851131.csv",151851131,"D126",2016-03-10 11:06:57,1.23723344581915,25,178.161616197958,39,2577
"534",1491480136,4800,0,47.09388,8.45067,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:16,0,0,0,29,1628
"535",1491480142,4800,75,47.09447,8.45398,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:22,0.25972127266653,6,155.832763599918,29,1628
"536",1491480151,4900,68,47.09546,8.45655,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:31,0.224018281255689,9,89.6073125022757,29,1628
"537",1491480157,4899,68,47.09613,8.45921,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:37,0.21524557005954,6,129.147342035724,29,1628
"538",1491480164,5000,77,47.09656,8.46374,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:44,0.347219777378351,7,178.570171223152,29,1628
"539",1491480176,5100,79,47.09708,8.46838,7742,0,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:02:56,0.356973316133351,12,107.091994840005,29,1628
"540",1491480189,5000,73,47.09842,8.47707,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:03:09,0.676329762318402,13,187.291318795865,29,1628
"541",1491480204,4900,56,47.10017,8.48031,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:03:24,0.313607182315197,15,75.2657237556473,29,1628
"542",1491480401,4800,56,47.10268,8.48378,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:06:41,0.383736270056612,197,7.01243945281119,29,1628
"543",1491480469,5400,56,47.13286,8.48801,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:07:49,3.37055899459945,68,178.441358537618,29,1628
"544",1491480496,5599,146,47.12851,8.47903,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:08:16,0.835503189646133,27,111.400425286151,29,1628
"545",1491480517,5699,146,47.12783,8.48141,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:08:37,0.195765422208407,21,33.5597866642984,29,1628
"546",1491480560,5900,146,47.12826,8.48549,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:09:20,0.313235166559261,43,26.2243395258916,29,1628
"547",1491480609,6300,146,47.13602,8.50797,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:10:09,1.91129647932888,49,140.421782154775,29,1628
"548",1491480638,6500,146,47.14585,8.52914,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:10:38,1.94244825292282,29,241.131507259385,29,1628
"549",1491480710,6799,146,47.15756,8.55081,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:11:50,2.0966123551437,72,104.830617757185,29,1628
"550",1491480901,7800,24,47.19625,8.56609,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:15:01,4.45459960267729,191,83.9610396316138,29,1628
"551",1491480965,7800,54,47.19973,8.61213,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:16:05,3.51004273724195,64,197.43990396986,29,1628
"552",1491481001,7800,54,47.20131,8.6103,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:16:41,0.223790817138673,36,22.3790817138673,29,1628
"553",1491481029,7800,54,47.2022,8.60647,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:17:09,0.306600407653822,28,39.4200524126343,29,1628
"554",1491481097,7800,54,47.20875,8.59042,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:18:17,1.41737513997434,68,75.0375074104061,29,1628
"555",1491481142,7800,54,47.20738,8.59315,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:19:02,0.256856255896047,45,20.5485004716837,29,1628
"556",1491481169,7800,54,47.20558,8.5823,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:19:29,0.84602942726408,27,112.803923635211,29,1628
"557",1491481256,7799,54,47.20866,8.57975,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:20:56,0.393160986963525,87,16.2687304950424,29,1628
"558",1491481277,7799,54,47.2144,8.59061,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:21:17,1.04118718489014,21,178.489231695453,29,1628
"559",1491481301,7800,54,47.2101,8.60114,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:21:41,0.929972064625697,24,139.495809693855,29,1628
"560",1491481342,7800,135,47.20732,8.60238,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:22:22,0.323030521685173,41,28.3636555626006,29,1628
"561",1491481442,7800,194,47.15509,8.58446,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:24:02,5.9634450025061,100,214.68402009022,29,1628
"562",1491481764,7800,194,47.1385,8.58024,7742,9316,"input/flightradar/flights/20170406_217645223.csv",217645223,"D126",2017-04-06 14:29:24,1.87195645107141,322,20.9287056641525,29,1628
"563",1491482369,7800,194,47.09974,8.61645,7742,0,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:39:29,0,0,0,37,3906
"564",1491482516,7800,194,47.11496,8.74547,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:41:56,9.93815772843892,147,243.383454574014,37,3906
"565",1491482547,7800,194,47.11969,8.74467,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:42:27,0.529347050225605,31,61.4725606713606,37,3906
"566",1491482651,7800,194,47.12558,8.73647,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:44:11,0.903300984773811,104,31.2681110114011,37,3906
"567",1491482785,7799,194,47.12453,8.72087,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:46:25,1.18944215313205,134,31.9551623229506,37,3906
"568",1491482841,7800,194,47.12498,8.68524,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:47:21,2.70401891283467,56,173.829787253657,37,3906
"569",1491482889,7800,194,47.1289,8.68077,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:48:09,0.552228320823097,48,41.4171240617323,37,3906
"570",1491482943,7800,82,47.13825,8.68758,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:49:03,1.1607953310903,54,77.3863554060202,37,3906
"571",1491483005,7800,82,47.14646,8.69823,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:50:05,1.21889528095262,62,70.7745647004746,37,3906
"572",1491483037,7800,82,47.16001,8.71191,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:50:37,1.82910621825362,32,205.774449553533,37,3906
"573",1491483079,7799,82,47.16133,8.71978,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:51:19,0.614541807506741,42,52.6750120720064,37,3906
"574",1491483157,7800,82,47.15589,8.7255,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:52:37,0.744252448891434,78,34.3501130257585,37,3906
"575",1491483249,7800,82,47.14018,8.73892,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:54:09,2.02150047002497,92,79.102192305325,37,3906
"576",1491483456,7800,82,47.134,8.75224,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:57:36,1.22192322993193,207,21.2508387814249,37,3906
"577",1491483530,7800,82,47.12566,8.75946,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 14:58:50,1.0769234621319,74,52.390871130741,37,3906
"578",1491483797,7800,82,47.16886,8.66734,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:03:17,8.47846171137154,267,114.316337681414,37,3906
"579",1491483903,7799,82,47.19978,8.61926,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:05:03,5.00965562635976,106,170.13924768769,37,3906
"580",1491484320,7799,82,47.18106,8.71522,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:12:00,7.56428785209816,417,65.3032044785453,37,3906
"581",1491484373,7800,82,47.15881,8.74151,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:12:53,3.17672834550779,53,215.77777441185,37,3906
"582",1491484498,7800,119,47.13223,8.79241,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:14:58,4.86181826051038,125,140.020365902699,37,3906
"583",1491484587,7800,119,47.12357,8.78403,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:16:27,1.15377572892963,89,46.6695800465919,37,3906
"584",1491484676,7700,119,47.12754,8.77189,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:17:56,1.02143127246138,89,41.3163211332694,37,3906
"585",1491484817,7800,119,47.12574,8.76425,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:20:17,0.613260523452926,141,15.6577154924151,37,3906
"586",1491485202,7800,119,47.11964,8.76489,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:26:42,0.679899979580059,385,6.35750630256679,37,3906
"587",1491485282,7800,119,47.14061,8.75281,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:28:02,2.50501451674206,80,112.725653253393,37,3906
"588",1491485337,7800,119,47.15116,8.72962,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:28:57,2.1141195544452,55,138.378734472777,37,3906
"589",1491485475,7800,119,47.14809,8.69715,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:31:15,2.48616992694918,138,64.8566067899786,37,3906
"590",1491485704,6299,307,47.16634,8.53404,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:35:04,12.5343344168659,229,197.046305243307,37,3906
"591",1491485734,5400,307,47.17065,8.54636,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:35:34,1.04979165525199,30,125.974998630239,37,3906
"592",1491485810,5100,307,47.17271,8.5458,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:36:50,0.232922796162962,76,11.0331850814035,37,3906
"593",1491485907,4700,123,47.17013,8.49425,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:38:27,3.91863370871739,97,145.433828364769,37,3906
"594",1491485967,4700,123,47.1747,8.49493,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:39:27,0.510679671269951,60,30.640780276197,37,3906
"595",1491486116,4800,123,47.17129,8.49293,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:41:56,0.408302766348497,149,9.86503328090328,37,3906
"596",1491486189,4700,123,47.18277,8.50702,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:43:09,1.66424698178948,73,82.0724538964676,37,3906
"597",1491486228,4700,183,47.1848,8.51755,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:43:48,0.829412988263623,39,76.5611989166422,37,3906
"598",1491486242,4699,183,47.1823,8.51384,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:44:02,0.395376669188023,14,101.668286362634,37,3906
"599",1491486275,4400,235,47.17066,8.49024,7742,9316,"input/flightradar/flights/20170406_217651275.csv",217651275,"D126",2017-04-06 15:44:35,2.20797526906746,33,240.870029352813,37,3906
"600",1441373030,5000,114,47.1583,8.1522,7742,0,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:23:50,0,0,0,8,301
"601",1441373049,5000,115,47.1557,8.16018,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:24:09,0.670636493457975,19,127.067967181511,8,301
"602",1441373062,4700,118,47.1532,8.16686,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:24:22,0.577822808319709,13,160.012469996227,8,301
"603",1441373124,4600,118,47.1481,8.1815,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:25:24,1.24671448301072,62,72.3898732070743,8,301
"604",1441373193,3899,129,47.1218,8.2314,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:26:33,4.78330536263042,69,249.563758050283,8,301
"605",1441373210,4000,127,47.1171,8.24028,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:26:50,0.852715870867969,17,180.57512559557,8,301
"606",1441373227,4000,125,47.1143,8.24618,7742,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:27:07,0.545333287101659,17,115.48234315094,8,301
"607",1441373331,3900,125,47.1022,8.27076,18409,9316,"input/flightradar/flights/20150904_122906794.csv",122906794,"D123",2015-09-04 15:28:51,2.30006657343536,104,79.6176890804546,8,301
"608",1453254460,10200,0,45.9758,8.85806,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:47:40,0,0,0,20,961
"609",1453254469,10200,117,45.9736,8.86465,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:47:49,0.566238664183506,9,226.495465673403,20,961
"610",1453254475,10200,113,45.973,8.86662,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:47:55,0.166606063354097,6,99.9636380124582,20,961
"611",1453254481,10100,115,45.9715,8.87082,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:48:01,0.365723051550434,6,219.43383093026,20,961
"612",1453254487,10100,115,45.9709,8.8727,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:48:07,0.160243545487448,6,96.1461272924687,20,961
"613",1453254493,10100,112,45.9703,8.87504,7742,0,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:48:13,0.193233130915205,6,115.939878549123,20,961
"614",1453254514,10100,106,45.9687,8.88082,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:48:34,0.481992397012862,21,82.6272680593478,20,961
"615",1453254572,10100,85,45.9686,8.90022,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:49:32,1.50367517744277,58,93.331562737827,20,961
"616",1453254593,10100,85,45.9711,8.90866,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:49:53,0.710718660003554,21,121.837484572038,20,961
"617",1453254614,10100,239,45.9697,8.89354,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:50:14,1.18215426611762,21,202.655017048735,20,961
"618",1453254624,10200,225,45.9686,8.89226,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:50:24,0.157452765194865,10,56.6829954701513,20,961
"619",1453254678,10100,162,45.9651,8.89504,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:51:18,0.444718873326113,54,29.6479248884075,20,961
"620",1453254742,10100,162,45.9611,8.90558,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:52:22,0.930145058242203,64,52.3206595261239,20,961
"621",1453254936,10000,162,45.9648,8.92448,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:55:36,1.52166016875738,194,28.2369928223019,20,961
"622",1453255051,9200,162,46.0344,8.94367,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:57:31,7.87773125917667,115,246.607239417704,20,961
"623",1453255153,9200,252,46.085,8.909,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 02:59:13,6.23142676949981,102,219.932709511758,20,961
"624",1453255241,9300,252,46.0984,8.91729,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 03:00:41,1.6215812826004,88,66.3374161063802,20,961
"625",1453255278,9200,252,46.1138,8.93867,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 03:01:18,2.37961399450635,37,231.530010276294,20,961
"626",1453255287,9100,186,46.1118,8.93862,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 03:01:27,0.222342830977809,9,88.9371323911237,20,961
"627",1453255421,9099,162,46.1054,8.94157,7742,9317,"input/flightradar/flights/20160120_144015359.csv",144015359,"D123",2016-01-20 03:03:41,0.747053715478627,134,20.0700998188288,20,961
"628",1442908307,4600,279,47.0904,8.1932,7742,0,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:51:47,0,0,0,17,2731
"629",1442908323,4700,273,47.0905,8.18638,7742,0,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:52:03,0.517944271024425,16,116.537460980496,17,2731
"630",1442908351,4900,273,47.0899,8.17785,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:52:31,0.651089755315366,28,83.7115399691185,17,2731
"631",1442908369,5200,273,47.0907,8.16635,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:52:49,0.877685512272018,18,175.537102454404,17,2731
"632",1442908390,5300,273,47.0913,8.15896,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:53:10,0.565048797319549,21,96.8655081119226,17,2731
"633",1442908403,5500,273,47.092,8.15098,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:53:23,0.610864437244404,13,169.162459544604,17,2731
"634",1442908418,5700,273,47.0924,8.14448,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:53:38,0.495511470635601,15,118.922752952544,17,2731
"635",1442908431,5800,276,47.0927,8.13923,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:53:51,0.399996120449302,13,110.768156432114,17,2731
"636",1442908443,5800,275,47.093,8.13531,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:54:03,0.299484985792387,12,89.845495737716,17,2731
"637",1442908456,6000,276,47.0936,8.12757,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:54:16,0.5914204852694,13,163.777980536142,17,2731
"638",1442908471,6099,273,47.0937,8.12262,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:54:31,0.375982572128159,15,90.2358173107581,17,2731
"639",1442908483,6100,273,47.094,8.11713,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:54:43,0.418147179905446,12,125.444153971634,17,2731
"640",1442908578,6100,273,47.095,8.09064,7742,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:56:18,2.01423501523704,95,76.3289058405616,17,2731
"641",1442908652,6100,273,47.0957,8.07763,18409,9316,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 09:57:32,0.990785981537958,74,48.2003991018466,17,2731
"642",1442909633,5100,273,47.2389,7.61093,7742,0,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 10:13:53,38.8007333073587,981,142.388012137096,17,2731
"643",1442910630,5100,273,47.2406,7.60463,7742,0,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 10:30:30,0.513082750533847,997,1.85265586953044,17,2731
"644",1442911038,5100,273,47.237,7.6072,7742,0,"input/flightradar/flights/20150922_125708529.csv",125708529,"D114",2015-09-22 10:37:18,0.445032535302223,408,3.92675766443138,17,2731
"645",1442916324,6099,139,47.2185,7.62824,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:05:24,0,0,0,21,1147
"646",1442916352,6100,139,47.2151,7.64295,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:05:52,1.17661835713617,28,151.279503060365,21,1147
"647",1442916367,6100,112,47.213,7.65432,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:06:07,0.892377432968031,15,214.170583912327,21,1147
"648",1442916404,6100,104,47.2079,7.68437,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:06:44,2.34603609445147,37,228.262971352034,21,1147
"649",1442916496,6099,104,47.198,7.74217,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:08:16,4.51554501668302,92,176.695239783248,21,1147
"650",1442916512,6100,101,47.1961,7.75581,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:08:32,1.05494570753111,16,237.3627841945,21,1147
"651",1442916531,6100,104,47.1935,7.77001,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:08:51,1.11420899615403,19,211.113283481816,21,1147
"652",1442916546,6100,104,47.192,7.77858,7742,9316,"input/flightradar/flights/20150922_125715900.csv",125715900,"D114",2015-09-22 12:09:06,0.670519437438921,15,160.924664985341,21,1147
