flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
133629942,4947947,D127,ZZZZ,SUI27,D127,LUG,,,
133466829,4947947,D127,ZZZZ,SUI27,D127,MXP,,,
