flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
135289823,4947954,D120,ZZZZ,SUI20,D120,,,,
135311663,4947947,D127,ZZZZ,SUI27,D127,LUG,,,
135448165,4947954,D120,ZZZZ,SUI20,D120,,,,
