flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
175493337,4947947,D127,ZZZZ,D127,D127,,,,
175684975,4947951,D123,ZZZZ,D123,D123,LUG,,,
175662705,4947949,D125,ZZZZ,D125,D125,BXO,,,
