flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
125708529,4947960,D114,ZZZZ,SUI14,D114,,,,
125719047,4947951,D123,,D123,D123,,,,
125715900,4947960,D114,ZZZZ,SUI14,D114,,,,
