flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
195439240,4947947,D127,ZZZZ,D127,D127,BXO,ZRH,ZRH,
195444155,4947947,D127,ZZZZ,,,,,,
195447425,4947947,D127,ZZZZ,D127,D127,BXO,ZRH,ZRH,
