flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
180700408,4947961,D113,ZZZZ,D113,D113,BXO,,,
180531491,4947942,D132,ZZZZ,D132,D132,BXO,ZRH,ZRH,
180715270,4947954,D120,ZZZZ,D120,D120,BXO,BXO,BXO,
