flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
124878528,4947961,D113,ZZZZ,SUI13,D113,,,,
124862325,4947957,D117,ZZZZ,SUI17,D117,ZRH,,,
124718161,4947948,D126,ZZZZ,SUI26,D126,,,,
