flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
216114348,4947940,D134,UAV,D134,D134,BXO,BXO,BXO,
216123078,4947960,D114,ZZZZ,D114,D114,BXO,ZRH,ZRH,
