flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
180905034,4947954,D120,ZZZZ,D120,D120,BXO,BXO,BXO,
181103775,4947950,D124,ZZZZ,D124,D124,BXO,BXO,BXO,
181088708,4947954,D120,ZZZZ,D120,D120,BXO,BXO,BXO,
180921007,4947950,D124,ZZZZ,D124,D124,BXO,BXO,BXO,
