flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
177106662,4947949,D125,ZZZZ,D125,D125,,,,
177124136,4947951,D123,ZZZZ,D123,D123,,,,
176938782,4947951,D123,ZZZZ,D123,D123,,,,
