flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
122701374,4947960,D114,ZZZZ,SUI14,D114,,,,
122694220,4947960,D114,ZZZZ,SUI14,D114,,,,
