flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
182260484,4947940,D134,UAV,D134,D134,BXO,ZRH,ZRH,
182228040,4947948,D126,ZZZZ,D126,D126,BXO,BXO,BXO,
