flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
184522569,4947961,D113,ZZZZ,D113,D113,BXO,ZRH,ZRH,
184489256,4947941,D133,ZZZZ,D133,D133,BXO,BXO,BXO,
