flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
218714507,4947942,D132,ZZZZ,D132,D132,,,,
218746317,4947948,D126,ZZZZ,D126,D126,BXO,ZRH,ZRH,
