flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
153110072,4947943,D131,ZZZZ,D131,D131,,,,
153135042,4947951,D123,ZZZZ,D123,D123,,ZRH,ZRH,
