flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
217827722,4947948,D126,ZZZZ,D126,D126,BXO,,,
217738945,4947960,D114,ZZZZ,D114,D114,BXO,BXO,BXO,
217895103,4947947,D127,ZZZZ,D127,D127,BXO,BXO,BXO,
217796030,4947942,D132,ZZZZ,D132,D132,BXO,BXO,BXO,
217917206,4947949,D125,ZZZZ,D125,D125,BXO,BXO,BXO,
