flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
124578505,4947948,D126,ZZZZ,SUI26,D126,,,,
124718161,4947948,D126,ZZZZ,SUI26,D126,,,,
124561378,4947954,D120,ZZZZ,SUI20,D120,ZRH,,,
124712772,4947957,D117,ZZZZ,SUI17,D117,,,,
124704296,4947957,D117,ZZZZ,SUI17,D117,ZRH,,,
