flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
216291842,4947948,D126,ZZZZ,D126,D126,BXO,ZRH,ZRH,
216302134,4947960,D114,ZZZZ,D114,D114,BXO,ZRH,ZRH,
