flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
163830865,4947960,D114,ZZZZ,D114,D114,,,,
163990609,4947947,D127,ZZZZ,D127,D127,,ZRH,ZRH,
163847215,4947960,D114,ZZZZ,D114,D114,ZRH,,,
