flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
144299440,4947954,D120,ZZZZ,D120,D120,,,,
144158537,4947951,D123,ZZZZ,D123,D123,,,,
144320951,4947951,D123,ZZZZ,D123,D123,LUG,,,
