flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
136644192,4947943,D131,ZZZZ,SUI31,,,ZRH,ZRH,
136675726,4947950,D124,ZZZZ,SUI24,D124,,,,
