flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
121374629,4947947,D127,ZZZZ,SUI27,D127,ZRH,,,
121410319,4947947,D127,ZZZZ,SUI27,D127,,,,
