flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
186943756,4947949,D125,ZZZZ,D125,D125,BXO,BXO,BXO,
186978776,4947942,D132,ZZZZ,D132,D132,BXO,BXO,BXO,
