flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
186769474,4947949,D125,ZZZZ,D125,D125,,BXO,BXO,
186801788,4947940,D134,UAV,D134,D134,BXO,,,
