flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
217361161,4947951,D123,ZZZZ,D123,D123,BXO,,,
217289727,4947950,D124,ZZZZ,D124,D124,BXO,BXO,BXO,
217254348,4947942,D132,ZZZZ,D132,D132,BXO,BXO,BXO,
217378334,4947960,D114,ZZZZ,D114,D114,BXO,ZRH,ZRH,
