flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
135470708,4947951,D123,ZZZZ,SUI23,D123,,,,
135612894,4947947,D127,ZZZZ,SUI27,D127,LUG,,,
135448165,4947954,D120,ZZZZ,SUI20,D120,,,,
