flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
114168878,4947961,D113,ZZZZ,SUI13,D113,BRN,BRN,BRN,
114184779,4947948,D126,ZZZZ,SUI26,D126,BRN,BRN,BRN,
