flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
184888434,4947961,D113,ZZZZ,D113,D113,BXO,ZRH,ZRH,
184863838,4947942,D132,ZZZZ,D132,D132,BXO,BXO,BXO,
