flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
125053593,4947948,D126,ZZZZ,SUI26,D126,,,,
125036027,4947961,D113,ZZZZ,SUI13,D113,,,,
