flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
133629942,4947947,D127,ZZZZ,SUI27,D127,LUG,,,
133781940,4947951,D123,ZZZZ,SUI23,D123,,,,
133711028,4947949,D125,ZZZZ,SUI25,D125,,,,
