flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
222952817,4947960,D114,ZZZZ,D114,D114,BXO,BXO,BXO,
222917778,4947941,D133,ZZZZ,D133,D133,BXO,ZRH,ZRH,
