flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
213963995,4947947,D127,ZZZZ,D127,D127,BXO,,,
213957039,4947947,D127,ZZZZ,D127,D127,BXO,,,
