flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
185899765,4947941,D133,ZZZZ,D133,D133,BXO,BXO,BXO,
185921678,4947940,D134,UAV,D134,D134,BXO,ZRH,ZRH,
