flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
108542336,4947961,D113,ZZZZ,SUI13,D113,,,,
108609911,4947954,D120,,D120,D120,,,,
108549436,4947961,D113,ZZZZ,SUI13,D113,,,,
