flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
222524418,4947947,D127,ZZZZ,D127,D127,,,,
222553500,4947960,D114,ZZZZ,D114,D114,BXO,,,
