flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
216689400,4947947,D127,ZZZZ,D127,D127,BXO,BXO,BXO,
216671483,4947951,D123,ZZZZ,D123,D123,BXO,BXO,BXO,
216509763,4947947,D127,ZZZZ,D127,D127,BXO,BXO,BXO,
