flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
197218062,4947949,D125,ZZZZ,D125,D125,LUG,,,
197234302,4947951,D123,ZZZZ,D123,D123,LUG,,,
