flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
210497644,4947950,D124,ZZZZ,D124,D124,,ZRH,ZRH,
210469175,4947948,D126,ZZZZ,D126,D126,BXO,ZRH,ZRH,
