flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
124878528,4947961,D113,ZZZZ,SUI13,D113,,,,
125036027,4947961,D113,ZZZZ,SUI13,D113,,,,
125053593,4947948,D126,ZZZZ,SUI26,D126,,,,
124892071,4947960,D114,ZZZZ,SUI14,D114,,,,
