snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1490998766,3800,0,47.14558,8.36567,7742,0,0
1490998776,3952,36,47.14763,8.36791,7742,80,0
1490998788,4000,47,47.14932,8.37107,7742,76,0
1490998794,4200,41,47.15215,8.37473,7742,69,0
1490998823,4200,41,47.15381,8.37683,7742,69,9317
1490998832,4500,41,47.15974,8.38317,7742,69,9317
1490998841,4600,29,47.16267,8.38494,7742,61,9317
1490998853,4700,29,47.16429,8.38559,7742,61,9317
1490998871,4800,29,47.16733,8.38922,7742,61,9317
1490998893,5000,29,47.17091,8.39310,7742,61,9317
1490998908,5300,29,47.17848,8.40136,7742,61,9317
1490998923,5400,35,47.18430,8.40875,7742,64,9317
1490998938,5500,38,47.18638,8.41140,7742,70,9317
1490998959,5700,35,47.19228,8.41772,7742,74,9317
1490998971,5900,34,47.19776,8.42330,7742,76,9317
1490998989,6000,34,47.20258,8.42822,7742,78,9317
1490999023,6200,34,47.20632,8.43199,7742,78,9317
1490999036,6400,40,47.21631,8.44373,7742,82,9317
1490999051,6500,43,47.21925,8.44853,7742,81,9317
1490999063,6600,49,47.22301,8.45489,7742,80,9317
1490999076,6699,49,47.22544,8.46010,7742,80,9317
1490999105,6800,49,47.22768,8.46563,7742,80,9317
1490999145,6899,49,47.23217,8.47776,7742,80,9317
1490999176,7400,84,47.23723,8.50680,7742,78,9317
1490999193,7500,84,47.23752,8.50909,7742,78,9317
1490999205,7700,74,47.24075,8.52210,7742,78,9317
1490999220,7800,70,47.24175,8.52611,7742,78,9317
1490999226,7900,70,47.24338,8.53175,7742,78,9317
1490999242,7900,70,47.24383,8.53347,7742,78,9317
1490999257,8000,65,47.24775,8.54613,7742,82,9317
1490999272,8000,65,47.25017,8.55404,7742,87,9317
1490999301,8100,65,47.25221,8.56153,7742,87,9317
1490999307,8200,65,47.25544,8.57440,7742,87,9317
1490999353,8200,65,47.25592,8.57740,7742,87,9317
1490999365,8400,65,47.26230,8.60458,7742,87,9317
1490999383,8499,74,47.26463,8.61974,7742,96,9317
1490999398,8600,74,47.26648,8.63022,7742,98,9317
1490999410,8600,73,47.26844,8.64013,7742,98,9317
1490999428,8600,73,47.26931,8.64488,7742,98,9317
1490999455,8700,73,47.27237,8.66071,7742,98,9317
1490999489,9000,73,47.27484,8.67317,7742,98,9317
1490999504,9100,73,47.27909,8.69200,7742,98,9317
1490999519,9300,73,47.28191,8.70381,7742,98,9317
1490999630,9900,73,47.38663,8.93653,7742,98,9317
1490999772,10100,73,47.63261,9.45300,7742,98,9317
1490999917,10200,69,47.31445,8.89450,7742,218,9317
1490999959,10200,59,47.31867,8.90407,7742,302,9317
1490999977,10200,59,47.33323,8.94655,7742,302,9317
1491000007,10300,59,47.34074,8.96553,7742,302,9317
1491000024,10200,59,47.35385,9.00102,7742,302,9317
1491000043,10200,59,47.35924,9.01506,7742,302,9317
1491000066,10300,59,47.36779,9.03886,7742,249,9317
1491000078,10200,62,47.37371,9.05772,7742,201,9317
1491000091,10200,62,47.37575,9.06614,7742,201,9317
1491000111,10200,62,47.37617,9.06922,7742,201,9317
1491000143,10200,62,47.38058,9.08447,7742,201,9317
1491000155,10200,62,47.38853,9.10567,7742,201,9317
1491000171,10200,62,47.39188,9.11339,7742,201,9317
1491000177,10200,62,47.39470,9.12101,7742,201,9317
1491000250,10200,73,47.39539,9.12561,7742,156,9317
1491000364,10200,73,47.40665,9.17307,7742,156,9317
1491000457,10300,73,47.42415,9.25089,7742,156,9317
1491000478,10300,73,47.44068,9.31637,7742,156,9317
1491000490,10299,71,47.44416,9.33282,7742,137,9317
1491000505,10300,71,47.44459,9.33542,7742,137,9317
1491000517,10300,71,47.44716,9.34541,7742,137,9317
1491000529,10299,68,47.45069,9.35861,7742,122,9317
1491000551,10300,65,47.45285,9.36589,7742,109,9317
1491000586,10300,65,47.45464,9.37245,7742,109,9317
1491000598,10300,70,47.46080,9.39782,7742,93,9317
1491000613,10300,70,47.46246,9.40467,7742,87,9317
1491000634,10300,68,47.46479,9.41355,7742,84,9317
1491000645,10300,66,47.46781,9.42474,7742,86,9317
