snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1487838897,4200,0,47.08697,8.27269,7742,0,0
1487838919,4300,228,47.08559,8.27048,7742,50,0
1487838928,4500,228,47.08243,8.26654,7742,50,0
1487838950,4600,218,47.08096,8.26507,7742,50,9316
1487838962,4800,218,47.07705,8.26151,7742,50,9316
1487839011,5000,218,47.07301,8.26170,7742,50,9316
1487839032,5500,113,47.07269,8.29023,7742,94,9316
1487839045,5600,101,47.07190,8.30167,7742,104,9316
1487839059,5700,103,47.07096,8.30696,7742,106,9316
1487839072,5700,103,47.06966,8.31266,7742,106,9316
1487839102,6000,91,47.06925,8.33357,7742,103,9316
1487839123,6100,64,47.07544,8.35096,7742,117,9316
1487839138,6300,66,47.07824,8.35967,7742,118,9316
1487839150,6400,61,47.08209,8.37060,7742,118,9316
1487839168,6500,55,47.08623,8.37913,7742,122,9316
1487839180,6607,53,47.09079,8.38963,7742,125,9316
1487839193,6700,57,47.09456,8.39857,7742,123,9316
1487839205,6800,48,47.09877,8.40599,7742,116,9316
1487839211,6800,40,47.10165,8.40932,7742,113,9316
1487839217,6875,40,47.10333,8.41091,7742,113,9316
1487839226,6899,32,47.10690,8.41335,7742,111,9316
1487839232,6900,25,47.11034,8.41557,7742,106,9316
1487839238,6999,22,47.11215,8.41655,7742,103,9316
1487839244,6999,17,47.11542,8.41793,7742,101,9316
1487839253,7000,17,47.11917,8.41966,7742,100,9316
1487839259,7000,14,47.12264,8.42096,7742,100,9316
1487839271,7000,15,47.12833,8.42346,7742,100,9316
1487839283,7000,17,47.13237,8.42545,7742,104,9316
1487839296,7000,26,47.13873,8.42992,7742,102,9316
1487839303,7000,44,47.14061,8.43329,7742,97,9316
1487839309,7000,44,47.14135,8.43535,7742,97,9316
1487839316,7000,61,47.14177,8.43938,7742,86,9316
1487839337,7000,132,47.13918,8.44547,7742,64,9316
1487839343,7000,146,47.13728,8.44696,7742,62,9316
1487839349,7000,146,47.13611,8.44758,7742,62,9316
1487839355,7000,155,47.13339,8.44931,7742,69,9316
1487839361,6999,157,47.13192,8.44996,7742,73,9316
1487839370,7000,160,47.12886,8.45145,7742,79,9316
1487839376,7000,167,47.12588,8.45220,7742,79,9316
1487839388,6999,175,47.12313,8.45229,7742,79,9316
