snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1443787414,3600,246,47.08620,8.24594,7742,0,0
1443787425,4000,246,47.07990,8.22581,7742,0,9316
1443787431,4099,248,47.07790,8.21884,7742,70,9316
1443787439,4200,246,47.07640,8.21305,7742,66,9316
1443787448,4300,246,47.07540,8.20943,7742,63,9316
1443787454,4299,246,47.07380,8.20435,7742,60,9316
1443787465,4399,237,47.07200,8.20012,7742,53,9316
1443787471,4499,224,47.06970,8.19663,7742,50,9316
1443787481,4500,224,47.06730,8.19321,7742,50,9316
1443787487,4600,212,47.06500,8.19138,7742,50,9316
1443787494,4700,199,47.06190,8.18988,7742,50,9316
1443787503,4800,198,47.05870,8.18832,7742,50,9316
1443787516,4883,198,47.05470,8.18594,7742,50,9316
1443787530,4900,202,47.05040,8.18350,7742,46,9316
1443787546,5100,199,47.04410,8.18006,7742,48,9316
1443787561,5200,199,47.03670,8.17668,7742,48,9316
1443787574,5300,196,47.03170,8.17441,7742,51,9316
1443787588,5400,199,47.02780,8.17237,7742,54,9316
1443787605,5500,198,47.02050,8.16872,7742,51,9316
1443787617,5700,201,47.01670,8.16647,7742,50,9316
1443787634,5800,202,47.00970,8.16231,7742,50,9316
1443787657,6000,202,47.00350,8.15866,7742,50,9316
1443787673,6100,203,46.99590,8.15401,7742,56,9316
1443787695,6300,203,46.98880,8.14969,7742,52,9316
1443787711,6400,203,46.98180,8.14548,7742,52,9316
1443787738,6500,203,46.97570,8.14153,7742,52,9316
1443787754,6700,203,46.96830,8.13683,7742,52,9316
1443787779,6899,203,46.96060,8.13186,7742,51,9316
1443787792,7000,210,46.95620,8.12807,7742,50,9316
1443787807,7000,210,46.95290,8.12500,7742,50,9316
1443787827,7200,210,46.94690,8.11817,7742,50,9316
1443787834,7200,224,46.94390,8.11307,7742,50,9316
1443787841,7299,252,46.94250,8.10762,7742,56,9316
1443787847,7299,249,46.94180,8.10501,7742,57,9316
1443787857,7400,254,46.94120,8.10144,7742,54,9316
1443787877,7500,322,46.94550,8.08858,7742,58,9316
1443787885,7500,326,46.94720,8.08698,7742,54,9316
1443787897,7499,334,46.94990,8.08523,7742,48,9316
1443787917,7700,25,46.96290,8.09229,7742,74,9316
1443787923,7800,27,46.96770,8.09581,7742,84,9316
1443787937,7800,24,46.97320,8.09973,7742,73,9316
1443787951,7900,34,46.98010,8.10613,7742,64,9316
1443787964,7999,40,46.98390,8.11126,7742,62,9316
1443787970,8100,60,46.98540,8.11666,7742,61,9316
1443787982,8100,78,46.98560,8.12062,7742,56,9316
1443788002,8300,142,46.98270,8.12637,7742,49,9316
1443788033,8500,213,46.97510,8.12055,7742,44,9316
1443788049,8600,215,46.97130,8.11664,7742,46,9316
1443788058,8660,223,46.96540,8.10852,7742,61,9316
1443788068,8700,231,46.96170,8.10244,7742,75,9316
1443788084,8800,225,46.95620,8.09454,7742,64,9316
1443788101,8873,229,46.95090,8.08545,7742,56,9316
1443788117,8900,229,46.94780,8.08018,7742,56,9316
1443788129,8900,229,46.94400,8.07458,7742,56,9316
1443788146,8900,224,46.93950,8.06792,7742,51,9316
1443788164,9000,224,46.93550,8.06242,7742,46,9316
1443788186,9000,220,46.92940,8.05477,7742,40,9316
1443788197,9000,193,46.92620,8.05330,7742,40,9316
1443788220,9100,141,46.92020,8.05635,7742,33,9316
1443788229,9100,103,46.91970,8.06126,7742,37,9316
1443788256,9100,56,46.92420,8.07367,7742,49,9316
1443788272,9100,56,46.92670,8.07995,7742,49,9316
1443788282,9200,46,46.93460,8.09234,7742,69,9316
1443788293,9252,48,46.93830,8.09921,7742,80,9316
1443788306,9400,50,46.94310,8.10789,7742,73,9316
1443788319,9500,39,46.94880,8.11552,7742,81,9316
1443788335,9600,46,46.95480,8.12482,7742,71,9316
1443788347,9700,56,46.95830,8.13190,7742,59,9316
1443788354,9700,68,46.95890,8.13499,7742,51,9316
1443788370,9900,80,46.95900,8.13760,7742,38,9316
1443788393,10000,221,46.95480,8.13293,7742,36,9316
1443788400,10000,233,46.95350,8.12989,7742,41,9316
1443788408,10000,232,46.95010,8.12409,7742,64,9316
1443788419,10100,231,46.94550,8.11621,7742,68,9316
1443788429,10200,223,46.94100,8.10949,7742,68,9316
1443788446,10200,238,46.93710,8.09993,7742,64,9316
1443788452,10263,246,46.93640,8.09752,7742,62,9316
1443788467,10299,241,46.93390,8.09045,7742,56,9316
1443788484,10300,243,46.92990,8.08024,7742,51,9316
