snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1490816977,3899,265,47.12540,8.26980,7742,70,0
1490816983,4170,265,47.12505,8.25791,7742,70,0
1490817005,4199,265,47.12497,8.25585,7742,70,9317
1490817014,4500,265,47.12470,8.24441,7742,70,9317
1490817039,4600,267,47.12456,8.24015,7742,74,9317
1490817048,4900,267,47.12414,8.22424,7742,74,9317
1490817065,5000,267,47.12405,8.22066,7742,72,9317
1490817096,5400,267,47.12404,8.20319,7742,70,9317
1490817120,5500,261,47.12300,8.19785,7742,70,9317
1490817132,5600,230,47.11898,8.18605,7742,74,9317
1490817141,5600,233,47.11758,8.18316,7742,72,9317
1490817150,5700,250,47.11693,8.17958,7742,67,9317
1490817170,5700,285,47.11794,8.17254,7742,64,9317
1490817176,5700,299,47.11935,8.16945,7742,62,9317
1490817190,5700,309,47.12094,8.16689,7742,65,9317
1490817196,5699,303,47.12333,8.16210,7742,63,9317
1490817206,5700,312,47.12528,8.15910,7742,69,9317
1490817225,5700,308,47.12958,8.15108,7742,77,9317
1490817243,5700,308,47.13326,8.14422,7742,78,9317
1490817257,5700,310,47.13618,8.13888,7742,78,9317
1490817269,5700,309,47.13916,8.13306,7742,78,9317
1490817281,5700,307,47.14183,8.12828,7742,74,9317
1490817312,5700,275,47.14733,8.12583,7742,66,9317
1490817343,5700,275,47.15176,8.13138,7742,66,9317
1490817367,5700,275,47.14965,8.14329,7742,66,9317
1490817400,5700,275,47.14359,8.14644,7742,66,9317
1490817425,5700,275,47.14138,8.14463,7742,66,9317
1490817449,5700,275,47.13880,8.13811,7742,66,9317
1490817499,5700,275,47.13579,8.12234,7742,66,9317
1490817520,5700,275,47.13319,8.10201,7742,66,9317
1490817549,5700,272,47.13262,8.07879,7742,111,9317
1490817578,5700,272,47.13178,8.06839,7742,111,9317
1490817621,5700,272,47.12897,8.05396,7742,111,9317
1490817677,5700,272,47.12688,8.02881,7742,111,9317
1490817698,5700,272,47.12779,8.00373,7742,111,9317
1490817740,5700,272,47.13777,7.97993,7742,111,9317
1490817764,5700,286,47.14700,7.98067,7742,110,9317
1490817788,5700,286,47.15393,7.98328,7742,110,9317
1490817816,5700,73,47.15678,7.98970,7742,86,9317
1490817826,5700,73,47.15811,7.99451,7742,86,9317
1490817855,5700,107,47.15504,8.00833,7742,114,9317
1490817864,5700,107,47.15293,8.01245,7742,114,9317
1490817890,5700,145,47.14932,8.01453,7742,104,9317
1490817905,5700,145,47.14324,8.01556,7742,104,9317
1490817937,5700,145,47.13769,8.01294,7742,104,9317
1490817969,5700,229,47.13013,7.99531,7742,138,9317
1490817992,5700,305,47.13480,7.97983,7742,102,9317
1490817998,5700,323,47.13611,7.97895,7742,97,9317
1490818013,5700,323,47.13741,7.97784,7742,97,9317
1490818047,5700,323,47.13977,7.97538,7742,97,9317
1490818075,5700,323,47.15385,7.98494,7742,97,9317
1490818111,5700,145,47.15618,7.99906,7742,98,9317
1490818148,5700,145,47.15635,8.00462,7742,98,9317
1490818176,5700,145,47.15176,8.00983,7742,98,9317
1490818229,5700,145,47.13789,7.99936,7742,98,9317
1490818256,5700,288,47.13813,7.98006,7742,94,9317
1490818275,5700,288,47.13939,7.97806,7742,94,9317
1490818305,5699,86,47.14739,7.98041,7742,100,9317
1490818311,5700,86,47.15129,7.98497,7742,100,9317
1490818317,5700,62,47.15219,7.98723,7742,104,9317
1490818329,5700,62,47.15291,7.98941,7742,104,9317
1490818360,5700,62,47.15374,7.99264,7742,104,9317
1490818403,5700,62,47.15225,7.99855,7742,104,9317
1490818424,5700,239,47.14409,7.98436,7742,102,9317
1490818446,5700,297,47.14570,7.98044,7742,54,9317
1490818470,5700,342,47.14858,7.97901,7742,51,9317
1490818476,5700,342,47.15072,7.97878,7742,51,9317
1490818501,5700,56,47.15487,7.98384,7742,52,9317
1490818530,5700,86,47.15535,7.99043,7742,59,9317
1490818551,5700,109,47.15302,8.00178,7742,75,9317
1490818564,5999,121,47.14747,8.01523,7742,97,9317
1490818571,6000,121,47.14614,8.01778,7742,97,9317
1490818580,6100,125,47.14502,8.01998,7742,102,9317
1490818589,6200,125,47.14228,8.02691,7742,102,9317
1490818604,6300,122,47.14115,8.02977,7742,101,9317
1490818628,6400,122,47.13897,8.03623,7742,101,9317
1490818656,6700,122,47.13423,8.05025,7742,101,9317
1490818665,7000,110,47.13036,8.06448,7742,96,9317
1490818685,7100,113,47.12718,8.07459,7742,87,9317
1490818691,7200,112,47.12580,8.07928,7742,84,9317
1490818703,7300,113,47.12429,8.08441,7742,81,9317
1490818715,7399,115,47.12186,8.09108,7742,80,9317
1490818728,7500,123,47.11962,8.09579,7742,80,9317
1490818738,7600,132,47.11765,8.09857,7742,76,9317
1490818747,7699,141,47.11419,8.10136,7742,73,9317
1490818755,7700,159,47.11171,8.10210,7742,71,9317
1490818761,7700,168,47.11021,8.10242,7742,70,9317
1490818789,7700,219,47.10281,8.09727,7742,72,9317
1490818795,7699,237,47.10212,8.09346,7742,71,9317
1490818802,7700,255,47.10181,8.09145,7742,74,9317
1490818831,7700,286,47.10356,8.07879,7742,82,9317
1490818843,7700,284,47.10444,8.06933,7742,81,9317
1490818859,7728,284,47.10617,8.06210,7742,81,9317
1490818871,7700,288,47.10863,8.05238,7742,87,9317
1490818883,7700,288,47.11029,8.04566,7742,87,9317
1490818905,7699,288,47.11090,8.04281,7742,87,9317
1490818921,7800,278,47.11252,8.02754,7742,84,9317
1490818939,7800,277,47.11281,8.02373,7742,82,9317
1490818950,7800,277,47.11382,8.01410,7742,82,9317
1490818975,8000,272,47.11407,7.99781,7742,71,9317
1490819000,8200,272,47.11380,7.99009,7742,71,9317
1490819021,8400,265,47.11261,7.97645,7742,70,9317
1490819033,8500,266,47.11245,7.97259,7742,70,9317
1490819054,8600,137,47.12261,7.92297,7742,114,9317
1490819076,8700,92,47.12529,7.93145,7742,116,9317
1490819097,8800,62,47.13056,7.94495,7742,109,9317
1490819108,8700,53,47.13234,7.94734,7742,89,9317
1490819114,8700,24,47.13269,7.94742,7742,61,9317
1490819139,8800,24,47.13304,7.94741,7742,61,9317
1490819163,8800,105,47.13184,7.94934,7742,60,9317
1490819185,8800,73,47.13440,7.96399,7742,82,9317
1490819200,8700,65,47.13565,7.96760,7742,77,9317
1490819229,8800,125,47.13318,7.98040,7742,63,9317
1490819235,8700,125,47.13195,7.98102,7742,63,9317
1490819241,8699,125,47.13044,7.98201,7742,63,9317
1490819288,8800,287,47.12714,7.97239,7742,56,9317
1490819296,8700,311,47.12880,7.97084,7742,45,9317
1490819304,8700,336,47.13145,7.97049,7742,51,9317
1490819331,8800,67,47.13424,7.97325,7742,38,9317
1490819353,8700,67,47.12943,7.97508,7742,38,9317
1490819377,8800,156,47.12448,7.97378,7742,54,9317
1490819401,8600,156,47.11634,7.97200,7742,54,9317
1490819459,8700,177,47.10190,7.97063,7742,84,9317
1490819470,8800,177,47.08058,7.97221,7742,84,9317
1490819482,8799,172,47.07293,7.97364,7742,126,9317
1490819501,8800,172,47.06631,7.97483,7742,126,9317
1490819513,8800,168,47.05722,7.97690,7742,115,9317
1490819525,8800,169,47.05247,7.97801,7742,117,9317
1490819549,8799,171,47.04857,7.97878,7742,114,9317
1490819556,8800,171,47.03692,7.98088,7742,114,9317
1490819597,8800,168,47.02074,7.98459,7742,112,9317
1490819617,8800,168,47.01506,7.98593,7742,112,9317
1490819654,8800,168,47.00357,7.98852,7742,112,9317
1490819672,8800,170,46.98533,7.99210,7742,107,9317
1490819678,8800,170,46.97971,7.99323,7742,107,9317
1490819718,8800,170,46.96315,7.99648,7742,107,9317
1490819730,8800,170,46.96227,7.99661,7742,107,9317
1490819752,8800,170,46.95786,7.99740,7742,107,9317
1490819764,8800,167,46.94691,7.99970,7742,92,9317
1490819776,8800,167,46.94568,8.00027,7742,92,9317
1490819791,8800,167,46.94186,8.00181,7742,92,9317
1490819811,8799,167,46.93694,8.00513,7742,92,9317
1490819833,8800,102,46.93245,8.01990,7742,88,9317
