snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1461931763,4500,108,47.10660,8.41642,18301,113,0
1461931808,4975,124,47.09680,8.43963,18301,97,9316
1461931833,4850,131,47.09390,8.44327,18301,71,9316
1461931845,5525,125,47.09090,8.44827,14444,66,9316
1461931863,5900,110,47.08940,8.46018,18301,84,9316
1461931873,5725,110,47.08880,8.46339,18301,81,9316
1461931894,5475,108,47.08680,8.47553,18301,81,9316
1461931909,5825,102,47.08580,8.48268,18301,86,9316
1461932045,7000,112,47.08360,8.54270,7742,88,9316
1461932067,7400,280,47.09580,8.53907,7742,92,9316
1461932076,7400,314,47.09820,8.53672,7742,87,9316
1461932086,7500,325,47.09990,8.53516,7742,72,9316
1461932092,7518,306,47.10100,8.53225,7742,67,9316
1461932101,7599,288,47.10150,8.52885,7742,64,9316
1461932125,7800,246,47.09920,8.51758,7742,70,9316
1461932135,7900,230,47.09700,8.51448,7742,78,9316
1461932141,7900,213,47.09450,8.51253,7742,78,9316
1461932153,7900,204,47.09140,8.51075,7742,74,9316
1461932162,7900,200,47.08740,8.50886,7742,72,9316
1461932185,7999,175,47.07630,8.51125,7742,93,9316
1461932198,7900,169,47.06700,8.51497,14444,68,9316
1461932208,7900,169,47.06460,8.51616,14444,71,9316
1461932235,7800,168,47.06460,8.51619,18301,77,9316
1461932271,8700,162,47.06460,8.51619,18301,79,9316
1461932306,8700,144,47.06460,8.51619,18301,95,9316
1461932346,8700,144,47.06460,8.51619,18301,95,9316
1461932392,8525,340,47.05020,8.53542,18301,84,9316
1461932407,8750,287,47.05410,8.53020,18301,83,9316
1461932447,8925,330,47.05710,8.52800,18301,63,9316
1461932507,8900,147,47.05710,8.52800,18301,84,9316
1461932603,8950,210,47.01930,8.54002,18301,95,9316
1461932630,8900,1,47.04950,8.54067,14444,43,9316
1461932703,8850,348,47.05470,8.53727,18301,68,9316
1461932733,8900,188,47.02320,8.52388,18301,135,9316
1461932754,8875,194,47.02810,8.51811,18301,89,9316
1461932775,9100,136,47.02960,8.52690,18301,48,9316
1461932806,9500,52,47.04470,8.54532,14444,109,9316
1461932826,10575,7,47.06160,8.53581,14444,110,9316
1461932852,10925,333,47.06110,8.52560,14444,78,9316
1461932874,9875,324,47.06180,8.53267,18301,66,9316
1461932925,8100,127,47.04810,8.53293,18301,145,9316
1461932970,8450,217,47.03280,8.55361,18301,34,9316
1461933094,9000,62,47.02970,8.61517,7742,89,9316
1461933100,9000,44,47.03210,8.61720,7742,85,9316
1461933106,9000,25,47.03350,8.61822,7742,83,9316
1461933116,9000,7,47.03630,8.61842,7742,81,9316
1461933122,9000,6,47.03840,8.61875,7742,72,9316
1461933144,9000,300,47.04630,8.60778,7742,97,9316
1461933159,9000,283,47.04820,8.59771,7742,92,9316
1461933166,9000,283,47.04820,8.59526,7742,92,9316
1461933193,9000,239,47.04510,8.57945,7742,94,9316
1461933199,9000,233,47.04310,8.57580,7742,88,9316
1461933207,9000,226,47.04050,8.57227,7742,88,9316
1461933214,9000,211,47.03760,8.57020,7742,88,9316
