snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1453410644,7100,179,45.98920,8.96339,7742,60,9316
1453410656,7100,179,45.98520,8.96347,7742,60,9316
1453410669,7100,179,45.98040,8.96355,7742,60,9316
1453410684,7100,179,45.97500,8.96363,7742,70,9316
1453410696,7100,178,45.97250,8.96373,7742,70,9316
1453410708,7100,178,45.96690,8.96381,7742,74,9316
1453410720,7100,178,45.96360,8.96402,7742,74,9316
1453410733,7100,178,45.96260,8.96408,7742,74,9316
1453410745,7100,178,45.95790,8.96446,7742,74,9316
1453410763,7100,178,45.95510,8.96470,7742,74,9316
1453410789,7100,178,45.94070,8.96466,7742,74,9316
1453410805,7100,179,45.93450,8.96472,7742,84,9316
1453410831,7099,176,45.92450,8.96482,7742,83,9316
1453410849,7099,167,45.92050,8.96678,7742,81,9316
1453410864,7100,122,45.91750,8.97208,7742,80,9316
1453410870,7099,131,45.91550,8.97500,7742,76,9316
1453410876,7100,127,45.91420,8.97762,7742,73,9316
1453410882,7100,127,45.91340,8.97956,7742,73,9316
1453410909,7100,141,45.91100,8.98246,7742,66,9316
1453410978,7100,141,45.90640,8.98342,7742,66,9316
1453411003,7100,293,45.91030,8.97956,7742,95,9316
1453411056,7099,199,45.90980,8.97949,7742,61,9316
1453411093,7099,199,45.90790,8.97370,7742,61,9316
1453411115,7100,54,45.91590,8.97531,7742,61,9316
1453411121,7100,89,45.91590,8.97610,7742,48,9316
1453411164,7100,147,45.91430,8.97792,7742,36,9316
1453411210,7100,147,45.91230,8.97513,7742,36,9316
1453411234,7100,105,45.91680,8.97434,7742,37,9316
1453411241,7100,121,45.91630,8.97535,7742,30,9316
1453411247,7100,121,45.91570,8.97629,7742,30,9316
1453411259,7100,121,45.91400,8.97744,7742,30,9316
1453411274,7099,121,45.91270,8.97745,7742,30,9316
1453411346,7100,121,45.91100,8.97660,7742,30,9316
1453411368,7100,122,45.91230,8.97902,7742,30,9316
1453411377,7100,151,45.91120,8.97955,7742,30,9316
1453411443,7099,175,45.90970,8.97939,7742,34,9316
1453411492,7100,175,45.90970,8.97099,7742,34,9316
1453411507,7100,175,45.90760,8.97262,7742,34,9316
1453411580,7100,175,45.90530,8.97301,7742,34,9316
1453411696,7100,175,45.90720,8.97282,7742,34,9316
1453411789,7099,175,45.90920,8.97672,7742,34,9316
1453411824,7200,232,45.90530,8.96910,7742,32,9316
1453411849,7100,232,45.90350,8.97370,7742,32,9316
1453411870,7100,158,45.89980,8.97752,7742,49,9316
1453411876,7100,158,45.89740,8.97789,7742,49,9316
1453411909,7100,194,45.89060,8.97592,7742,73,9316
1453411937,7100,194,45.88760,8.97328,7742,73,9316
1453411968,7099,58,45.88900,8.97512,7742,67,9316
1453411977,7100,58,45.88990,8.97726,7742,67,9316
1453411999,7099,136,45.88540,8.98177,7742,60,9316
1453412027,7100,136,45.88440,8.98185,7742,60,9316
1453412048,7100,239,45.88180,8.97700,7742,52,9316
1453412072,7100,89,45.88560,8.97541,7742,48,9316
1453412078,7100,70,45.88650,8.97764,7742,36,9316
1453412088,7100,70,45.88660,8.97888,7742,41,9316
1453412110,7100,126,45.88420,8.98455,7742,47,9316
1453412116,7100,147,45.88200,8.98596,7742,52,9316
1453412126,7100,165,45.88000,8.98633,7742,55,9316
1453412156,7100,186,45.87720,8.98506,7742,53,9316
1453412168,7099,186,45.87490,8.98227,7742,53,9316
1453412189,7200,186,45.87870,8.97717,7742,53,9316
1453412210,7100,57,45.88210,8.98182,7742,50,9316
1453412231,7100,128,45.87980,8.98685,7742,48,9316
1453412241,7100,146,45.87810,8.98818,7742,48,9316
1453412247,7099,163,45.87550,8.98887,7742,56,9316
1453412253,7100,163,45.87430,8.98904,7742,56,9316
1453412290,7100,199,45.86800,8.98685,7742,70,9316
1453412301,7099,199,45.86410,8.98322,7742,70,9316
1453412323,7100,261,45.86680,8.97600,7742,66,9316
1453412344,7200,67,45.87150,8.97935,7742,56,9316
1453412370,7100,150,45.86890,8.98268,7742,41,9316
1453412391,7100,193,45.86370,8.98066,7742,54,9316
1453412406,7100,211,45.85960,8.97640,7742,64,9316
1453412440,7100,224,45.85890,8.97511,7742,66,9316
1453412465,7200,67,45.86200,8.96684,7742,71,9316
1453412472,7199,51,45.86310,8.96852,7742,58,9316
1453412505,7100,130,45.86000,8.97788,7742,54,9316
1453412521,7099,146,45.85550,8.98210,7742,68,9316
1453412527,7099,156,45.85260,8.98353,7742,72,9316
1453412533,7100,156,45.85130,8.98390,7742,72,9316
1453412571,7100,182,45.84310,8.98044,7742,77,9316
1453412598,7199,287,45.84610,8.97454,7742,82,9316
1453412620,7100,62,45.85110,8.98106,7742,64,9316
1453412626,7100,62,45.85140,8.98254,7742,64,9316
1453412650,7100,143,45.84830,8.99055,7742,53,9316
1453412656,7100,143,45.84730,8.99071,7742,53,9316
1453412677,7100,228,45.84410,8.98755,7742,43,9316
1453412684,7100,252,45.84380,8.98488,7742,45,9316
1453412715,7187,270,45.84560,8.97921,7742,51,9316
1453412736,7199,58,45.85220,8.98408,7742,67,9316
1453412742,7200,69,45.85280,8.98682,7742,60,9316
1453412764,7100,120,45.85060,8.99142,7742,49,9316
1453412772,7100,150,45.84890,8.99174,7742,49,9316
1453412793,7100,212,45.84440,8.98849,7742,57,9316
1453412799,7100,232,45.84320,8.98573,7742,58,9316
1453412808,7099,255,45.84290,8.98275,7742,58,9316
1453412829,7100,305,45.84570,8.97742,7742,54,9316
1453412835,7199,332,45.84770,8.97707,7742,56,9316
1453412856,7200,53,45.85220,8.98194,7742,59,9316
1453412865,7200,71,45.85260,8.98510,7742,63,9316
1453412885,7100,119,45.85000,8.99150,7742,58,9316
1453412893,7100,144,45.84800,8.99238,7742,58,9316
1453412925,7100,189,45.84250,8.98915,7742,56,9316
