snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1465992432,4900,0,47.08510,8.37675,7742,0,0
1465992438,4900,115,47.08440,8.37896,7742,0,0
1465992444,5000,116,47.08300,8.38300,7742,0,0
1465992450,5000,117,47.08170,8.38665,7742,80,0
1465992456,5100,120,47.08000,8.39067,7742,80,0
1465992462,5200,120,47.07950,8.39199,7742,80,0
1465992474,5200,120,47.07850,8.39438,7742,80,0
1465992620,5200,120,47.07630,8.39997,7742,80,9316
1465992639,5500,120,47.03810,8.40160,7742,80,9316
1465992676,6075,198,47.01460,8.39412,14444,62,9316
1465992709,6300,201,47.01340,8.39073,7742,88,9316
1465992715,6399,216,47.00950,8.38541,7742,88,9316
1465992721,6400,228,47.00870,8.38320,7742,96,9316
1465992727,6500,220,47.00610,8.38025,7742,93,9316
1465992733,6518,220,47.00520,8.37844,7742,93,9316
1465992739,6600,232,47.00320,8.37496,7742,87,9316
1465992757,6752,222,46.99930,8.36953,7742,82,9316
1465992766,6800,218,46.99700,8.36730,7742,81,9316
1465992772,6899,213,46.99420,8.36519,7742,80,9316
1465992781,6999,207,46.99150,8.36347,7742,80,9316
1465992787,7000,201,46.98870,8.36253,7742,80,9316
1465992808,7200,128,46.98430,8.36683,7742,61,9316
1465992836,7300,63,46.98810,8.37990,7742,72,9316
1465992848,7299,53,46.99170,8.38672,7742,93,9316
1465992855,7300,52,46.99400,8.39128,7742,99,9316
1465992873,7300,63,46.99770,8.40232,7742,105,9316
1465992882,7299,62,46.99950,8.40758,7742,111,9316
1465992897,7300,44,47.00450,8.41598,7742,106,9316
1465992903,7300,29,47.00690,8.41762,7742,91,9316
1465992909,7299,29,47.00800,8.41770,7742,91,9316
1465992933,7300,283,47.01210,8.41103,7742,68,9316
1465992939,7300,286,47.01250,8.40685,7742,68,9316
1465992972,7300,262,47.01120,8.38669,7742,92,9316
1465992985,7299,252,47.00960,8.37892,7742,97,9316
1465992991,7300,249,47.00830,8.37385,7742,98,9316
1465992997,7300,249,47.00760,8.37148,7742,98,9316
1465993012,7300,249,47.00480,8.36230,7742,94,9316
1465993024,7300,237,47.00220,8.35631,7742,91,9316
1465993030,7299,237,47.00110,8.35422,7742,91,9316
1465993037,7299,234,46.99910,8.35071,7742,90,9316
1465993045,7300,231,46.99700,8.34716,7742,86,9316
1465993051,7300,226,46.99500,8.34436,7742,83,9316
1465993057,7300,220,46.99380,8.34316,7742,81,9316
1465993066,7300,210,46.99100,8.34121,7742,80,9316
1465993073,7299,201,46.98820,8.33983,7742,80,9316
1465993080,7300,195,46.98530,8.33874,7742,80,9316
1465993086,7299,189,46.98220,8.33822,7742,80,9316
1465993102,7300,189,46.97790,8.33820,7742,80,9316
1465993125,7300,110,46.97300,8.34893,7742,82,9316
1465993152,7300,72,46.97590,8.36685,7742,96,9316
1465993165,7300,60,46.97890,8.37475,7742,108,9316
1465993172,7300,57,46.98150,8.38039,7742,108,9316
1465993181,7299,55,46.98390,8.38551,7742,112,9316
1465993198,7300,55,46.98980,8.39863,7742,117,9316
1465993214,7300,59,46.99270,8.40590,7742,108,9316
1465993229,7277,59,46.99680,8.41614,7742,108,9316
1465993241,7300,60,46.99940,8.42291,7742,104,9316
1465993253,7300,60,47.00120,8.42786,7742,102,9316
1465993265,7299,72,47.00360,8.43718,7742,97,9316
1465993349,7300,72,47.00380,8.44604,7742,97,9316
1465993376,7299,72,46.99230,8.46340,7742,97,9316
1465993397,7300,72,46.98050,8.44270,7742,97,9316
