snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1453420202,6600,193,46.08350,8.96119,7742,0,0
1453420221,7400,233,46.06460,8.92526,7742,0,9317
1453420233,7400,229,46.06390,8.92403,7742,0,9317
1453420245,7600,227,46.05910,8.91622,7742,80,9317
1453420263,7700,227,46.05610,8.91166,7742,80,9317
1453420275,7800,219,46.05200,8.90640,7742,77,9317
1453420291,7899,218,46.04820,8.90162,7742,70,9317
1453420297,7899,217,46.04600,8.89928,7742,70,9317
1453420309,8000,214,46.04250,8.89612,7742,74,9317
1453420321,8100,217,46.03920,8.89292,7742,73,9317
1453420333,8100,211,46.03700,8.89104,7742,71,9317
1453420348,8100,211,46.03310,8.88791,7742,74,9317
1453420360,8100,211,46.02780,8.88324,7742,74,9317
1453420372,8100,213,46.02350,8.87907,7742,72,9317
1453420384,8100,213,46.02010,8.87592,7742,71,9317
1453420396,8099,213,46.01660,8.87282,7742,76,9317
1453420408,8099,214,46.01320,8.86941,7742,73,9317
1453420424,8099,214,46.00950,8.86590,7742,77,9317
1453420439,8100,209,46.00430,8.86155,7742,78,9317
1453420454,8100,203,46.00170,8.86017,7742,78,9317
1453420496,8100,203,45.99720,8.85874,7742,78,9317
1453420586,8199,256,46.00050,8.85269,7742,54,9317
1453420598,8200,206,45.99870,8.85231,7742,72,9317
1453420611,8300,206,45.99600,8.85184,7742,72,9317
1453420662,8400,172,45.98860,8.85443,7742,83,9317
1453420668,8700,172,45.98320,8.86136,7742,83,9317
1453420716,8800,172,45.98500,8.86688,7742,83,9317
1453420737,9100,169,45.97630,8.86656,7742,67,9317
1453420749,9100,169,45.97320,8.86885,7742,67,9317
1453420770,9100,141,45.97140,8.87180,7742,72,9317
1453420779,9200,141,45.96750,8.87835,7742,72,9317
1453420785,9300,123,45.96610,8.88125,7742,87,9317
1453420791,9300,119,45.96480,8.88468,7742,84,9317
