snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1472160069,3800,51,47.14970,8.37501,18301,86,0
1472160079,3625,52,47.15190,8.38030,18301,77,0
1472160089,4125,53,47.15501,8.38422,18301,75,0
1472160112,4000,41,47.16106,8.38739,7742,72,9317
1472160121,4100,39,47.16283,8.38957,7742,67,9317
1472160127,4199,42,47.16462,8.39206,7742,68,9317
1472160137,4264,39,47.16639,8.39424,7742,64,9317
1472160145,4300,36,47.16798,8.39601,7742,62,9317
1472160155,4400,36,47.17007,8.39836,7742,65,9317
1472160161,4443,37,47.17220,8.40086,7742,67,9317
1472160167,4500,38,47.17442,8.40360,7742,72,9317
1472160173,4526,38,47.17540,8.40475,7742,72,9317
1472160179,4600,38,47.17746,8.40717,7742,71,9317
1472160188,4700,38,47.17964,8.40972,7742,70,9317
1472160194,4700,38,47.18171,8.41231,7742,70,9317
1472160200,4800,38,47.18286,8.41362,7742,70,9317
1472160206,4800,38,47.18503,8.41612,7742,74,9317
1472160212,4899,38,47.18610,8.41741,7742,74,9317
1472160218,4900,38,47.18859,8.42027,7742,76,9317
1472160228,5000,37,47.18972,8.42143,7742,77,9317
1472160240,5100,38,47.19418,8.42681,7742,78,9317
1472160251,5200,38,47.19767,8.43086,7742,78,9317
1472160264,5300,39,47.20135,8.43552,7742,81,9317
1472160282,5400,38,47.20477,8.43953,7742,80,9317
1472160297,5530,38,47.21024,8.44620,7742,80,9317
1472160312,5700,39,47.21363,8.45037,7742,80,9317
1472160324,5800,38,47.21807,8.45581,7742,80,9317
1472160336,5900,38,47.22146,8.45980,7742,80,9317
1472160348,6000,38,47.22495,8.46394,7742,80,9317
1472160364,6100,40,47.22832,8.46833,7742,80,9317
1472160376,6200,39,47.23266,8.47350,7742,80,9317
1472160388,6300,39,47.23624,8.47808,7742,80,9317
1472160400,6400,39,47.23970,8.48244,7742,80,9317
1472160412,6500,38,47.24308,8.48644,7742,80,9317
1472160424,6600,39,47.24657,8.49083,7742,80,9317
1472160436,6624,40,47.24987,8.49503,7742,80,9317
1472160448,6700,38,47.25335,8.49931,7742,80,9317
1472160460,6800,41,47.25658,8.50368,7742,80,9317
1472160472,6900,42,47.25998,8.50831,7742,80,9317
1472160486,6999,42,47.26318,8.51268,7742,80,9317
1472160501,7100,42,47.26761,8.51871,7742,80,9317
1472160513,7199,42,47.27071,8.52293,7742,80,9317
1472160525,7219,42,47.27392,8.52752,7742,80,9317
1472160537,7300,43,47.27721,8.53218,7742,80,9317
1472160549,7399,43,47.28046,8.53680,7742,80,9317
1472160561,7500,43,47.28361,8.54134,7742,80,9317
1472160573,7566,43,47.28667,8.54574,7742,80,9317
1472160585,7600,44,47.28991,8.55048,7742,80,9317
1472160597,7700,44,47.29310,8.55521,7742,80,9317
1472160609,7799,44,47.29617,8.55970,7742,80,9317
1472160624,7899,43,47.30051,8.56591,7742,80,9317
1472160636,7900,43,47.30360,8.57021,7742,80,9317
1472160648,7900,43,47.30695,8.57490,7742,80,9317
1472160661,7900,43,47.31035,8.57957,7742,80,9317
1472160672,7899,41,47.31350,8.58373,7742,80,9317
1472160685,7899,40,47.31692,8.58797,7742,80,9317
1472160696,7899,38,47.32028,8.59190,7742,80,9317
1472160709,7900,38,47.32392,8.59624,7742,80,9317
1472160724,7813,38,47.32854,8.60156,7742,80,9317
1472160736,7800,31,47.33282,8.60539,7742,84,9317
1472160745,7800,27,47.33609,8.60779,7742,86,9317
1472160751,7800,25,47.33916,8.60999,7742,91,9317
1472160766,7799,26,47.34592,8.61516,7742,96,9317
1472160778,7799,26,47.35109,8.61917,7742,101,9317
1472160790,7800,28,47.35635,8.62352,7742,106,9317
1472160802,7900,28,47.36145,8.62784,7742,107,9317
1472160814,7999,30,47.36658,8.63245,7742,104,9317
1472160827,8000,31,47.37127,8.63683,7742,102,9317
1472160839,8100,32,47.37590,8.64126,7742,100,9317
1472160851,8099,33,47.38010,8.64548,7742,96,9317
1472160863,8200,33,47.38435,8.64971,7742,91,9317
1472160875,8300,33,47.38870,8.65396,7742,90,9317
1472160887,8300,33,47.39285,8.65807,7742,90,9317
1472160900,8371,34,47.39682,8.66231,7742,90,9317
1472160913,8400,35,47.40233,8.66816,7742,90,9317
1472160928,8500,32,47.40638,8.67213,7742,90,9317
1472160942,8499,30,47.41093,8.67611,7742,90,9317
1472160957,8600,29,47.41662,8.68133,7742,90,9317
1472160969,8600,32,47.42103,8.68573,7742,90,9317
1472160981,8700,32,47.42514,8.68999,7742,90,9317
1472160993,8700,33,47.42945,8.69414,7742,90,9317
1472161006,8799,31,47.43364,8.69784,7742,90,9317
1472161021,8800,31,47.43972,8.70361,7742,90,9317
1472161033,8900,32,47.44404,8.70774,7742,90,9317
1472161045,8899,32,47.44830,8.71190,7742,90,9317
1472161059,9000,32,47.45425,8.71760,7742,90,9317
1472161074,9000,32,47.45882,8.72200,7742,94,9317
1472161089,9100,30,47.46469,8.72721,7742,91,9317
1472161101,9100,30,47.46921,8.73116,7742,94,9317
1472161113,9200,32,47.47364,8.73548,7742,95,9317
1472161126,9200,32,47.47810,8.73986,7742,93,9317
1472161138,9300,31,47.48281,8.74414,7742,94,9317
1472161153,9299,31,47.48868,8.74966,7742,97,9317
1472161165,9387,31,47.49310,8.75388,7742,98,9317
1472161177,9400,32,47.49781,8.75838,7742,98,9317
1472161190,9400,31,47.50232,8.76238,7742,98,9317
1472161202,9500,33,47.50833,8.76802,7742,98,9317
1472161214,9499,28,47.51328,8.77217,7742,98,9317
1472161226,9600,32,47.51776,8.77655,7742,98,9317
1472161240,9600,29,47.52239,8.78054,7742,98,9317
1472161252,9599,26,47.52721,8.78422,7742,98,9317
1472161264,9700,23,47.53210,8.78743,7742,98,9317
1472161276,9700,25,47.53721,8.79121,7742,98,9317
1472161287,9700,27,47.54192,8.79506,7742,98,9317
1472161299,9700,30,47.54651,8.79932,7742,98,9317
1472161311,9800,27,47.55138,8.80325,7742,98,9317
1472161323,9800,24,47.55600,8.80626,7742,98,9317
1472161335,9800,22,47.56125,8.80956,7742,98,9317
1472161347,9900,24,47.56626,8.81328,7742,98,9317
1472161359,9899,26,47.57082,8.81677,7742,98,9317
