snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1469577611,7900,166,45.86090,9.00990,7742,73,9317
1469577617,7900,154,45.85890,9.01144,7742,67,9317
1469577623,7899,156,45.85610,9.01304,7742,68,9317
1469577634,8000,156,45.85330,9.01612,7742,68,9317
1469577643,7900,123,45.85260,9.01853,7742,60,9317
1469577649,7900,108,45.85210,9.02153,7742,60,9317
1469577655,7899,108,45.85200,9.02310,7742,60,9317
1469577670,7899,91,45.85190,9.03048,7742,64,9317
1469577697,7900,76,45.85280,9.04012,7742,70,9317
1469577730,7900,317,45.86070,9.03857,7742,70,9317
1469577742,7900,301,45.86340,9.03232,7742,77,9317
1469577748,7899,298,45.86500,9.02776,7742,86,9317
1469577754,7899,298,45.86570,9.02537,7742,86,9317
1469577761,7900,292,45.86660,9.02067,7742,91,9317
1469577786,7900,246,45.86510,9.01128,7742,78,9317
1469577812,7900,144,45.86110,9.01368,7742,50,9317
1469577818,7900,123,45.86040,9.01688,7742,54,9317
1469577826,7899,109,45.85970,9.02078,7742,64,9317
1469577834,8000,102,45.85950,9.02505,7742,70,9317
1469577862,7900,90,45.86110,9.03300,7742,74,9317
1469577883,7899,323,45.86720,9.03303,7742,53,9317
1469577889,8000,314,45.86900,9.03001,7742,63,9317
1469577898,8000,302,45.87020,9.02664,7742,61,9317
1469577904,7979,287,45.87070,9.02316,7742,68,9317
1469577910,7900,287,45.87110,9.02125,7742,68,9317
1469577916,7900,282,45.87130,9.01717,7742,68,9317
1469577936,7938,270,45.86860,9.00955,7742,72,9317
1469577957,7900,176,45.86290,9.00827,7742,65,9317
1469577970,7899,176,45.86100,9.01034,7742,65,9317
1469577982,7900,176,45.85960,9.01445,7742,65,9317
1469577989,7900,119,45.85890,9.01939,7742,79,9317
1469577998,7900,103,45.85840,9.02430,7742,83,9317
1469578004,7899,103,45.85820,9.02705,7742,83,9317
1469578024,7900,74,45.86050,9.03638,7742,85,9317
1469578030,7900,53,45.86140,9.03743,7742,79,9317
1469578056,7900,244,45.86680,9.03524,7742,65,9317
1469578078,7899,282,45.86940,9.02382,7742,74,9317
1469578084,7900,282,45.87020,9.01886,7742,80,9317
1469578100,7900,282,45.87040,9.01003,7742,80,9317
1469578122,7900,240,45.86760,9.00193,7742,70,9317
1469578129,7900,200,45.86550,9.00157,7742,62,9317
1469578150,8000,137,45.86270,9.00574,7742,65,9317
1469578161,7900,113,45.86150,9.01177,7742,67,9317
1469578167,7899,105,45.86120,9.01409,7742,72,9317
1469578174,7900,99,45.86070,9.01880,7742,79,9317
1469578180,8000,96,45.86030,9.02366,7742,87,9317
1469578190,7999,96,45.86010,9.02620,7742,87,9317
1469578211,7899,58,45.86290,9.03732,7742,84,9317
1469578217,7900,35,45.86530,9.03919,7742,78,9317
1469578243,7899,296,45.87010,9.03610,7742,61,9317
1469578252,8000,294,45.87110,9.03282,7742,60,9317
1469578265,8000,294,45.87220,9.02563,7742,60,9317
1469578271,7900,279,45.87230,9.02293,7742,76,9317
1469578277,7900,277,45.87270,9.01772,7742,89,9317
1469578283,7900,277,45.87290,9.01521,7742,89,9317
1469578309,7900,242,45.87040,8.99915,7742,83,9317
1469578321,7900,242,45.86820,8.99747,7742,83,9317
1469578346,7900,116,45.86420,9.00494,7742,73,9317
1469578353,7900,106,45.86360,9.00890,7742,75,9317
1469578362,7900,100,45.86310,9.01344,7742,77,9317
1469578368,7899,97,45.86270,9.01830,7742,82,9317
1469578380,8000,97,45.86260,9.02073,7742,82,9317
1469578410,7900,32,45.86780,9.03504,7742,71,9317
