snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1441270286,5000,329,47.18270,8.58375,7742,60,9316
1441270450,4800,329,47.17010,8.57538,7742,60,9316
1441270470,5000,256,47.16710,8.56846,7742,37,9316
1441270488,5000,259,47.16640,8.56288,7742,32,9316
1441270503,4999,265,47.16590,8.55859,7742,38,9316
1441270567,5000,265,47.16640,8.54635,7742,38,9316
1441270594,5000,153,47.16940,8.55913,7742,34,9316
1441270627,5000,284,47.16890,8.55680,7742,14,9316
1441270670,4999,284,47.17140,8.55544,7742,14,9316
1441270691,5000,161,47.16840,8.56418,7742,26,9316
1441270718,5000,232,47.16650,8.56230,7742,16,9316
1441270766,5000,232,47.17090,8.56410,7742,16,9316
1441270788,5000,142,47.17040,8.56884,7742,18,9316
1441270815,5000,243,47.16730,8.56563,7742,18,9316
1441270855,5000,305,47.17000,8.55994,7742,18,9316
1441270876,5000,305,47.17320,8.56314,7742,18,9316
1441270900,5000,179,47.16970,8.56631,7742,18,9316
1441270930,5000,264,47.16810,8.56220,7742,15,9316
1441270973,5000,322,47.17280,8.55695,7742,20,9316
1441270994,5000,150,47.17540,8.56545,7742,24,9316
1441271006,4999,152,47.17370,8.56672,7742,22,9316
1441271033,4999,241,47.17020,8.56371,7742,20,9316
1441271057,5000,306,47.17230,8.55961,7742,20,9316
1441271087,5000,116,47.17430,8.56365,7742,20,9316
1441271114,4999,140,47.17310,8.56838,7742,18,9316
1441271136,5000,239,47.17120,8.56464,7742,18,9316
1441271157,5000,300,47.17280,8.56037,7742,21,9316
1441271163,5000,330,47.17470,8.55939,7742,24,9316
1441271190,4999,123,47.17620,8.56246,7742,22,9316
1441271269,5000,123,47.17540,8.56831,7742,22,9316
1441271299,5000,307,47.17770,8.57844,7742,13,9316
1441271347,5000,307,47.17920,8.57662,7742,13,9316
1441271399,5000,307,47.17970,8.56626,7742,13,9316
1441271420,5000,307,47.17370,8.56157,7742,13,9316
1441271459,5000,267,47.17200,8.55426,7742,19,9316
1441271501,5000,267,47.17470,8.55803,7742,19,9316
1441271535,5000,105,47.17510,8.56382,7742,20,9316
1441271592,5000,208,47.17460,8.55706,7742,16,9316
1441271622,5000,146,47.17470,8.56531,7742,23,9316
1441271652,5000,269,47.17330,8.56043,7742,20,9316
1441271692,5000,318,47.17640,8.55616,7742,16,9316
1441271719,5000,115,47.17680,8.56424,7742,18,9316
1441271755,5000,206,47.17300,8.56243,7742,14,9316
1441271791,5000,206,47.17580,8.56477,7742,14,9316
1441271818,5000,128,47.17540,8.56706,7742,12,9316
1441271858,5000,224,47.17100,8.56266,7742,21,9316
1441271888,5000,299,47.17580,8.55100,7742,28,9316
1441271948,4900,299,47.17970,8.55189,7742,28,9316
1441271987,4900,241,47.17820,8.54914,7742,16,9316
1441272027,4900,291,47.18160,8.53557,7742,24,9316
1441272036,4900,295,47.18420,8.52788,7742,34,9316
1441272127,4900,295,47.19420,8.52022,7742,34,9316
1441272154,4900,295,47.19210,8.52884,7742,34,9316
1441272187,4900,177,47.18910,8.53283,7742,32,9316
1441272224,4900,223,47.17870,8.52027,7742,45,9316
1441272242,4899,233,47.17510,8.51247,7742,43,9316
1441272254,4900,237,47.17220,8.50523,7742,49,9316
1441272260,4900,237,47.16990,8.50011,7742,61,9316
1441272269,4899,237,47.16780,8.49530,7742,60,9316
1441272275,4900,243,47.16600,8.48934,7742,60,9316
1441272284,4800,247,47.16470,8.48452,7742,60,9316
1441272293,4600,253,47.16370,8.47952,7742,60,9316
1441272302,4500,252,47.16250,8.47378,7742,60,9316
1441272311,4300,253,47.16120,8.46750,7742,64,9316
1441272374,4200,253,47.15700,8.44894,7742,64,9316
1441272453,4200,253,47.15260,8.43931,18409,64,9316
