snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1430293612,4469,53,47.13510,8.37512,7742,38,0
1430293622,4584,54,47.13610,8.37772,7742,37,9316
1430293632,4662,57,47.13670,8.37972,7742,37,9316
1430293642,4771,64,47.13730,8.38298,7742,37,9316
1430293652,4842,69,47.13760,8.38548,7742,37,9316
1430293662,4938,72,47.13790,8.38830,7742,36,9316
1430293668,4984,72,47.13810,8.38978,7742,36,9316
1430293677,5105,75,47.13860,8.39440,7742,40,9316
1430293693,5230,77,47.13900,8.39908,7742,41,9316
1430293707,5421,82,47.13930,8.40566,7742,45,9316
1430293727,5668,84,47.13960,8.41408,7742,47,9316
1430293743,5759,84,47.13980,8.41780,7742,45,9316
1430293773,6055,86,47.13990,8.43169,7742,51,9316
1430293788,6226,87,47.14000,8.43920,7742,54,9316
1430293803,6380,80,47.14140,8.44542,7742,55,9316
1430293818,6522,63,47.14390,8.44866,7742,53,9316
1430293843,6650,191,47.14650,8.44689,7742,46,9316
1430293863,6709,253,47.14750,8.44150,7742,43,9316
1430293878,6739,255,47.14690,8.43676,7742,43,9316
1430293889,6750,248,47.14580,8.43484,7742,43,9316
1430293900,6762,241,47.14390,8.43231,7742,43,9316
1430293914,6773,221,47.14110,8.43115,7742,43,9316
1430293934,6782,171,47.13830,8.43380,7742,40,9316
1430293949,6785,157,47.13700,8.43681,7742,40,9316
1430293975,6790,94,47.13780,8.44394,7742,38,9316
1430294000,6790,94,47.13660,8.43913,7742,38,9316
1430294025,6790,230,47.14650,8.44356,7742,39,9316
1430294045,6790,261,47.14780,8.43783,7742,39,9316
1430294060,6790,258,47.14680,8.43367,7742,39,9316
1430294075,6790,240,47.14430,8.43051,7742,39,9316
1430294090,6790,224,47.14140,8.42876,7742,39,9316
1430294110,6790,179,47.13850,8.43082,7742,36,9316
1430294125,6790,149,47.13740,8.43357,7742,36,9316
1430294136,6799,137,47.13660,8.43713,7742,36,9316
1430294166,6798,100,47.13660,8.44785,7742,40,9316
1430294177,6798,99,47.13600,8.45007,7742,40,9316
1430294191,6808,116,47.13470,8.45177,7742,37,9316
1430294211,6816,163,47.13610,8.45176,7742,29,9316
1430294231,6807,80,47.13980,8.45212,7742,30,9316
1430294242,6804,44,47.14260,8.45305,7742,33,9316
1430294267,6799,188,47.14820,8.45135,7742,37,9316
1430294288,6798,242,47.14930,8.44754,7742,36,9316
1430294298,6798,232,47.14850,8.44657,7742,32,9316
1430294323,6798,171,47.14620,8.44897,7742,30,9316
1430294338,6798,137,47.14550,8.45288,7742,30,9316
